t  S  q  ell
0.8115 1.557822474 1.100848365 0.236821756
0.813 1.536040019 1.100430466 0.2354304811
0.8145 1.514343189 1.100004283 0.2340142186
0.816 1.492733911 1.099569718 0.2325727955
0.8175 1.471214103 1.099126675 0.2311060496
0.819 1.449785679 1.09867506 0.22961383
0.8205 1.428450541 1.098214781 0.2280959973
0.822 1.407210583 1.097745748 0.2265524246
0.8235 1.386067694 1.097267872 0.224982998
0.825 1.365023751 1.096781068 0.2233876168
0.8265 1.344080622 1.096285254 0.2217661943
0.828 1.32324017 1.095780349 0.2201186583
0.8295 1.302504243 1.095266276 0.2184449517
0.831 1.281874686 1.094742961 0.2167450331
0.8325 1.261353329 1.094210334 0.2150188773
0.834 1.240941996 1.093668326 0.2132664757
0.8355 1.2206425 1.093116875 0.2114878372
0.837 1.200456643 1.09255592 0.2096829885
0.8385 1.18038622 1.091985407 0.2078519747
0.84 1.160433013 1.091405284 0.20599486
0.8415 1.140598793 1.090815503 0.2041117279
0.843 1.120885323 1.090216024 0.2022026822
0.8445 1.101294355 1.089606809 0.2002678473
0.846 1.081827627 1.088987825 0.1983073685
0.8475 1.06248687 1.088359048 0.1963214129
0.849 1.043273801 1.087720454 0.1943101699
0.8505 1.024190127 1.08707203 0.1922738512
0.852 1.005237542 1.086413767 0.1902126918
0.8535 0.9864177315 1.085745661 0.1881269504
0.855 0.9677323659 1.085067717 0.1860169095
0.8565 0.9491831051 1.084379946 0.1838828762
0.858 0.9307715968 1.083682365 0.1817251826
0.8595 0.9124994764 1.082975 0.1795441858
0.861 0.8943683671 1.082257883 0.1773402689
0.8625 0.8763798792 1.081531056 0.1751138409
0.864 0.8585356106 1.080794567 0.1728653369
0.8655 0.8408371464 1.080048473 0.1705952191
0.867 0.8232860587 1.07929284 0.1683039763
0.8685 0.8058839063 1.078527744 0.1659921248
0.87 0.7886322352 1.077753267 0.1636602081
0.8715 0.7715325776 1.076969504 0.1613087975
0.873 0.7545864525 1.076176557 0.158938492
0.8745 0.7377953651 1.075374541 0.1565499187
0.876 0.721160807 1.074563578 0.1541437325
0.8775 0.7046842556 1.073743803 0.1517206167
0.879 0.6883671745 1.072915361 0.1492812827
