ell  q
0.0554527039 0.1554527039
0.0523146529 0.1523146529
0.04925013122 0.1492501312
0.04626122232 0.1462612223
0.04334997214 0.1433499721
0.0405183866 0.1405183866
0.03776842909 0.1377684291
0.035102018 0.135102018
0.03252102434 0.1325210243
0.03002726932 0.1300272693
0.02762252207 0.1276225221
0.02530849733 0.1253084973
0.02308685325 0.1230868532
0.02095918921 0.1209591892
0.01892704378 0.1189270438
0.01699189261 0.1169918926
0.01515514658 0.1151551466
0.01341814984 0.1134181498
0.01178217808 0.1117821781
0.01024843678 0.1102484368
0.008818059612 0.1088180596
0.007492106911 0.1074921069
0.006271564228 0.1062715642
0.005157341 0.105157341
0.004150269308 0.1041502693
0.003251102748 0.1032511027
0.002460515393 0.1024605154
0.001779100872 0.1017791009
0.001207371555 0.1012073716
0.0007457578479 0.1007457578
0.0003946075987 0.1003946076
0.0001541856198 0.1001541856
2.467332104e-05 0.1000246733
0 0.1
